node1,node2
1418199,1608939
1418199,414992
1418199,1000551
1418199,3184737
1418199,1029019
1418199,3420892
1418199,1003621
1418199,1561419
1418199,667473
1418199,1369150
1418199,992140
1418199,1977514
1418199,3253061
1418199,2189280
1418199,818307
1418199,983170
1418199,481555
1418199,1711324
1418199,3644607
1418199,2275138
1418199,3956127
1418199,3202064
1418199,3140722
1418199,1443970
1418199,411345
1418199,838900
1418199,1641213
1418199,2538744
1418199,79100
1418199,1014673
1418199,3111551
1418199,523075
1418199,298328
515777,3710919
515777,2901813
515777,2926739
515777,1533572
515777,1011917
515777,3380947
515777,3380125
515777,2983812
515777,1446857
515777,1904884
515777,281167
515777,2936094
515777,2353578
515777,3573311
515777,1150279
515777,3157321
515777,4005108
515777,3833526
515777,1607549
515777,1639169
515777,1691886
515777,600166
515777,803165
515777,1988074
515777,1176393
515777,3535218
515777,2239404
515777,1677446
515777,764319
515777,3080830
515777,3472723
515777,2256190
515777,2168448
515777,548668
515777,1424687
515777,498492
515777,252402
515777,1416847
515777,1546600
515777,811735
515777,2426047
515777,1551379
515777,2416521
515777,1716887
515777,1641499
515777,1278658
515777,2337170
515777,1694381
515777,3412127
515777,3491643
515777,1352471
515777,3212758
515777,3307154
515777,3474059
515777,1535387
515777,2164779
515777,2341291
515777,2301288
515777,1670875
515777,1873619
515777,1677652
515777,3594614
515777,2568069
515777,2605481
515777,750695
515777,963042
515777,3781289
515777,2459110
515777,2527876
515777,2345747
515777,1893602
515777,530784
515777,3655512
515777,1334557
515777,1612547
515777,4082249
515777,2634975
515777,2741664
515777,1782354
515777,147933
515777,1143543
515777,1675614
515777,2528148
515777,2839981
515777,813656
1974646,1677446
3570271,859441
3570271,1651333
3570271,2829430
3570271,2455582
3570271,2332397
3570271,1791688
3570271,1629087
3570271,3296786
3570271,3164615
3570271,2206677
3570271,667577
3570271,819160
3570271,2900949
3570271,1248453
3570271,1476083
3570271,3572421
3570271,431849
3570271,4132916
3570271,2828000
3570271,3039518
3570271,1181187
3570271,1304454
3570271,1372527
3570271,4033752
3570271,3460119
3570271,2768974
3570271,2377661
3570271,3062929
3570271,3056130
3570271,3213246
3570271,3852958
3570271,3154316
3570271,2169669
3570271,4039701
3570271,2107492
3570271,3756727
3570271,3905599
3570271,3481055
3570271,3649542
3570271,2351418
3570271,4218679
3570271,4005643
3570271,1920782
3570271,498078
3570271,1487948
3570271,2298404
3570271,3609850
3570271,2161681
3570271,2932657
3570271,772083
3570271,3173803
3570271,2574794
3570271,1993208
3570271,3377736
3570271,1756030
3570271,3833566
3570271,3798811
3570271,2599891
3570271,2308498
3570271,2916560
3570271,1445581
3570271,703049
3570271,2646380
3570271,3450897
3570271,3107911
431849,859441
431849,1651333
431849,2829430
431849,2455582
431849,2332397
431849,1791688
431849,1629087
431849,3296786
431849,3164615
431849,2206677
431849,667577
431849,819160
431849,2900949
431849,1248453
431849,1476083
431849,3572421
431849,3570271
431849,4132916
431849,2828000
431849,3039518
431849,1181187
431849,1304454
431849,1372527
431849,4033752
431849,3460119
431849,2768974
431849,2377661
431849,3062929
431849,3056130
431849,3213246
431849,3852958
431849,3154316
431849,2169669
431849,4039701
431849,2107492
431849,3756727
431849,3905599
431849,3481055
431849,3649542
431849,2351418
431849,4218679
431849,4005643
431849,1920782
431849,498078
431849,1487948
431849,2298404
