node,Louvain,size
3883319,391122222,5
1262607,333549755,3
1227940,359776368,3
1225585,347127952,9
1198234,339796960,7
1168181,339833707,1
385726,335657709,3
904182,364930435,1
887753,344063628,1
890723,339801028,7
1358481,339842439,2
1351629,364993986,9
1278812,345080235,8
1495126,362821155,6
1580619,335600280,4
1834154,363883277,2
1801537,303158764,6
1794520,384856558,4
1787003,308362105,5
1762700,391132675,7
1938311,401640493,5
1868849,303137784,5
2034274,384869397,4
2952786,309420979,4
2889497,332459149,2
2982366,346119631,2
2419665,364996694,4
2823752,340788040,5
4102325,363885767,7
4002842,392185292,6
208687,352329005,4
662437,338808666,9
570949,343940966,3
3534137,345023244,3
84951,294702853,7
521509,337711984,3
506791,332518040,4
3395357,327192775,6
3328536,339824721,8
1122509,335598331,7
1075833,327167325,7
996865,303068872,4
940902,392189798,3
974717,389038744,5
877556,354529485,7
1761835,352392685,15
1757723,337699826,5
3732831,348189610,10
1323459,350230778,6
1322443,333521657,8
35327,348153391,8
4222665,362878998,6
4177335,401649597,1
264404,347198993,7
1994658,364957197,6
1994658,364957197,6
2237235,384862055,10
501333,359678581,4
2560953,335559094,5
2496905,337669853,2
2479215,356550798,11
1201090,391234796,8
1663341,333517877,5
1565424,303065974,3
2360144,338804032,7
2344030,337716270,3
2302068,333500553,4
2836402,335620033,6
2835594,338721733,6
2791795,308389424,4
2635067,359692143,2
2605185,365031840,4
2600251,303153058,9
2920111,348233026,2
3189827,362889908,12
3173545,391145196,9
3372736,353408137,4
3339230,308326047,11
3556169,392229803,3
3838590,347203785,5
3650273,352334560,8
3601004,339754186,10
3595616,354491107,1
3584559,401617541,6
4982,392183885,8
4238513,350313535,7
345729,384927016,8
296267,401656064,8
274381,338787334,3
262212,294777221,6
258593,363878454,8
3991374,303064702,4
3980632,346086096,9
3934585,344004382,5
3871512,401606193,7
3870250,337757740,7
45645,327182199,7
4124171,335646293,4
4066888,353493926,7
643029,347204384,11
626758,353431398,1
574583,362893603,5
1092393,339786088,5
184061,350338379,1
110759,384876960,1
1163976,363947121,8
1172237,332493860,1
1222213,339774034,7
905993,352324797,9
894043,347108989,7
1526443,350318752,10
854246,338766817,7
1449026,359718892,3
827060,340898486,1
771128,337722280,2
1374614,389083533,9
1944494,354511176,3
1819364,349283557,2
1740852,353460733,8
1810541,353454307,2
1717337,345050458,5
1756940,389078570,7
2205572,356587951,3
2193283,349254002,1
2150799,392288453,3
2162404,309427022,6
2654131,356582666,5
2553412,352358373,2
2681832,332463380,4
2331410,309441613,6
2507579,384921527,5
2494727,337724220,5
3068704,308325223,9
3033664,346123269,4
3007937,359687467,7
2064131,303051233,3
2917180,337716402,9
